# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Oct 16 23:30:34 GMT 2024 [seed=1123580]
# -beagle_GPU -beagle_order 1 -seed 1123580 -save_every 10000000 -save_stem combined_seqs_renamed_clear_6merpair_keep_len_masked_trimmed_manual_clear_without_wu1_renamed_clear_manual_clear_split_skygrid_26.xml_run0 combined_seqs_renamed_clear_6merpair_keep_len_masked_trimmed_manual_clear_without_wu1_renamed_clear_manual_clear_split_skygrid_26.xml
# keywords: skygrid
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
12770000	-101942.93119593244	-4491.520223930917	-97451.41097200153	1.2679926895756906	2020.814199091246	233.6291068078102	0.7162967297676857	4.809996709903579	4.245852078237434	4.704461801450649	6.14925418479528	7.033472194479328	4.983187601779177	4.522300886074218	6.171303012981813	4.270558162441702	6.407681335774179	4.444525981766834	3.636806945030732	3.658807290120087	3.1787508472833865	2.5402717585520116	2.9750443775443705	1.6112746195828003	2.3261016114716955	2.0855010976875294	3.159011795991824	2.6601626660235778	0.35102421982869925	1.7830917311163823	1.6899156592411704	0.4743462123590346	-0.579013247949175	1.0	4.822675628570146	0.27065769219881486	0.17774835910830974	0.18418412051844077	0.3674098281744337	0.155477373349886	0.001031522792254097	0.0010315227922540976	-97451.41097200153	0.0	-4381.481015048253
12780000	-101857.68717065631	-4473.833000620553	-97383.85417003576	1.1877707691140997	2020.8944210117077	232.82336009090474	1.2260015262429502	4.1341066164465206	3.7724112821528495	4.162216532002674	4.811710159009508	4.845762638177405	4.788719141499505	4.708171212844415	5.90857132483237	4.246921619040032	5.243959018891316	4.231980164578356	3.430201184897812	3.317988134767811	2.953606675499612	2.5838767851919835	2.850444865444551	1.5696796506312332	1.6241191653456555	2.7334055561115673	3.2254079785784735	3.248387555077899	0.35383804809659053	1.8189231808025548	1.4915591110008795	-0.19369069397147065	-0.8531624192011341	1.0	4.885164744237058	0.2690442317782096	0.1753477958901742	0.18197752563277297	0.3736304466988424	0.1616489030244171	0.0010227810002092145	0.0010227810002092143	-97383.85417003576	0.0	-4354.767066509002
12790000	-101839.96521955679	-4469.42157869053	-97370.54364086626	1.183734224313897	2020.898457556508	232.90170650709692	0.5529952838780818	3.764516903764953	4.52601336081045	4.638996213572115	5.915380917027005	5.607611647029606	4.812405301245472	4.554337519294556	5.556581843468553	4.559771580990311	5.54074914249261	3.991986805570352	3.4634642614909956	3.535745288077598	3.3260336451109267	2.582011048752769	3.0882625862233466	1.6809943551767088	1.5427328959829154	2.7760016839772854	3.0300715144795305	2.8805066362139637	0.42959921830288195	2.330663597128622	2.585226044516215	0.3236578464367053	-0.8271161707616732	1.0	4.550652794711104	0.2751848984805436	0.17484944063099628	0.18346702770560203	0.36649863318285714	0.17619838258535414	0.0010290869723569688	0.0010290869723569682	-97370.54364086626	0.0	-4357.358671124473
12800000	-101915.05380564659	-4503.3316504216755	-97411.72215522491	1.2341087778838262	2020.848083002938	233.79634905572252	0.6172322994165351	3.821477258577063	4.137319391247306	4.585293613465693	4.749749677695033	5.328338436254306	4.78282462098174	4.771292695381414	5.045839559517972	4.678485030086058	5.528760399722692	4.087247466396368	3.424514884203783	3.5122931681703013	3.0852867003066544	2.7016646983906862	2.8230928572758796	1.792973396667205	1.6620499871832846	2.9384876896161582	3.109725719009864	3.779784999596857	0.39188136287411934	2.4589436622996135	1.4913649462833014	0.6104142794694659	-0.7992497732610881	1.0	4.75028110495564	0.2721195544112389	0.1776508766484904	0.18041034717236057	0.36981922176790927	0.1740680567116588	0.00102629118778248	0.0010262911877824768	-97411.72215522491	0.0	-4388.407553364887
12810000	-101946.4690114645	-4544.890420793417	-97401.57859067108	1.3973454686803806	2020.6848463121414	232.61512384074427	1.525370582308731	4.455151745952367	3.5875041430107824	4.912248406920021	4.509726101315176	5.277471637970569	4.751191007419257	4.985314175256347	5.071938370368453	4.767814903511218	4.732929781774762	3.949400767422456	3.4019023305143286	3.516413817753723	3.2248668145362234	2.7000217595125604	2.906963377892017	1.5435513257253883	1.9257094215324044	3.0277586703078367	2.812954476230102	2.457998188267305	0.6673302931076774	2.081825234035424	1.5049930347572282	0.2952926671522431	-1.0532158717380546	1.0	4.936958950215561	0.27543695291595793	0.17349949094419048	0.18189015274383036	0.36917340339602034	0.15939090622135255	0.0010167749529799174	0.0010167749529799196	-97401.57859067108	0.0	-4419.562721021478
12820000	-101870.70774999635	-4518.0903961704125	-97352.61735382593	1.2309502315477636	2020.8512415492742	232.2272244134949	1.2266932373065054	3.2504188486248715	2.5747716408170875	4.193729658013097	4.908236476668657	4.694531998482885	4.687712584716128	4.51797475311692	5.507352494123903	4.679126415282994	5.182118956346685	4.261436504668862	3.4682356310270004	3.369886522655572	3.0712816068472963	2.738836171238876	3.0976404701278164	1.7938074161708781	1.4980499196614463	3.821135035681301	2.3230174577168032	2.1054055789049695	0.5851283933415162	1.9539294480671991	1.7918609696390435	0.5032557834228776	-1.3761566247896155	1.0	4.635479983031019	0.272793211198863	0.17584873193443656	0.18351524689604778	0.3678428099706517	0.16235493633783057	0.0010114294232496067	0.0010114294232496084	-97352.61735382593	0.0	-4387.536542442935
12830000	-101910.95371896208	-4512.212611329557	-97398.74110763252	1.223983222306226	2020.8582085585156	232.21598732258903	0.9481912079697374	2.9104776446285068	3.2982382485899766	4.860316625301189	4.780226252736654	5.734971554295779	4.314120314493922	5.3070984294175005	5.268531740485205	5.073172961223352	5.758258834831225	3.8635752470799303	3.399520111166578	3.558339270962777	2.8197768456993817	2.8681219788887673	2.766133718059557	1.769632503505039	1.8279411539981003	3.0112380933028744	3.177692931299979	1.8396355332801757	0.7511055400693043	2.969828107026022	1.4725828083285908	0.9746885034085702	-1.0534090145278592	1.0	4.63920129716807	0.2687345361797818	0.17531070506303686	0.183446522281865	0.3725082364753153	0.18621267126030522	0.001035321281736514	0.001035321281736513	-97398.74110763252	0.0	-4405.442857898193
12840000	-101916.1367530411	-4463.656966620569	-97452.47978642052	1.2701172062248163	2020.812074574597	231.8288320874705	0.7661194230755284	3.172474094547658	4.349732747325698	4.0045105321399594	5.3983984452308516	4.81672531090405	5.463551258685231	4.901986390217331	4.702079031911858	5.366778887104486	5.786348703688327	3.6928464295732812	3.375644446734583	3.5239463417304973	2.8602469835560207	2.6434865351441545	2.993813224716043	1.690075698637618	1.7683483700003806	3.297213692055243	4.0093054350575255	2.0380654576858683	0.2785436164501499	2.7365623211054992	1.3907091832552727	0.6275050841163982	-1.2835387453214127	1.0	4.638085924112265	0.27577815263517735	0.17751974070257218	0.18031590119103752	0.36638620547121203	0.15492819199267127	0.0010437703366691295	0.0010437703366691325	-97452.47978642052	0.0	-4364.829924108348
12850000	-101862.05321979872	-4446.372501461726	-97415.680718337	1.25270214273544	2020.8294896380864	231.7233742741024	0.4086664179800696	2.485405346540336	2.5165162213571017	5.4720295103141785	4.5483764202318095	4.712637871690148	5.28662381040717	4.625344833322804	4.406753130860783	5.232425778818829	5.194742271210234	3.7064374429021787	3.87689030369582	3.309315366827457	3.1861581817322318	2.7213211762638085	3.4901297077039843	1.7831878456019736	1.8678321869956247	3.0576615770481803	3.420380276533982	2.204190962768677	0.3905847712456453	3.648788763053192	1.4877864872888016	0.7739756732127968	-1.6137841220212725	1.0	4.710204522054616	0.2697299635777537	0.17863885981364852	0.1827779691713682	0.36885320743722877	0.16803883192121052	0.0010471393057408678	0.001047139305740871	-97415.680718337	0.0	-4351.089041925746
12860000	-101841.40145992719	-4439.847911645181	-97401.55354828201	1.2930384751136252	2020.7891533057082	232.68866671999942	0.5215504055304204	1.6622653121127602	4.098671400235046	5.058476733231066	5.135128032202318	5.740703844717216	5.2443900796340905	4.653687855123739	4.910790493677727	4.698696145873054	5.2566473062097945	3.802523584281956	3.7155437585453903	3.4062219366635698	2.828611204236105	2.8154143309902326	3.9611488327493154	1.5855990807517806	1.8088999172776752	3.8685369719344767	4.41171858846374	2.5621538134016784	0.4718292243063005	3.133720159803795	1.6326732139403972	1.34957447191584	-1.3558228711355422	1.0	4.789883389264509	0.2703008596150861	0.1773980067940072	0.18260769813001765	0.36969343546088834	0.15447245837461046	0.0010086956877286108	0.0010086956877286112	-97401.55354828201	0.0	-4307.238710692802
12870000	-101796.83715521719	-4415.279926023337	-97381.55722919384	1.4260303874234395	2020.6561613933984	233.61772524681467	0.4844008114248994	2.5982761183663547	4.036471387035941	4.636965959279421	4.64116372817555	5.8581018191105425	4.369345259839485	4.993971513351293	4.941081584946916	5.241269442420242	6.064650659795379	4.040937480120968	3.402825961397124	3.4357728542403763	3.170186317771039	2.651627149003851	3.7564866148723377	1.4133108346622463	2.174430544085685	3.0440295674585616	4.1179545715785775	2.3011980798795584	0.20320483308528445	2.691879526300868	1.4008588189754096	1.3050233367531838	-1.3457648467037817	1.0	4.627898375092513	0.27241233812048327	0.17375615393236746	0.184237135711242	0.3695943722359066	0.15737617489878067	0.0010251954374998278	0.0010251954374998283	-97381.55722919384	0.0	-4299.598693584491
12880000	-101854.6857864154	-4420.398595470333	-97434.28719094506	1.2006271849178078	2020.8815645959041	232.71235581295588	0.3055737498987692	3.2097987575953177	3.9856462555393293	4.0614730102141445	6.634039026536192	5.274947616468934	4.8617959608443995	4.91104445237145	4.5172925899946	6.303584016565332	6.915716739763773	3.9399840115653526	3.577937649091409	3.4254764022548	3.053161561181674	2.727725746612808	3.877945837196754	1.307615517760549	1.855358752564492	3.805790106355801	3.4687832491423434	2.6574849802733573	0.3636226846759398	3.1240906058591333	1.416519247191771	0.32020262921720044	-0.8731204660128331	1.0	4.501192260186656	0.2702791016753641	0.17840481746624606	0.18253349905131502	0.36878258180707396	0.1769384417688478	0.001033283178592237	0.001033283178592236	-97434.28719094506	0.0	-4312.918733488
12890000	-101816.67274312164	-4382.645797248434	-97434.02694587321	1.243486747570758	2020.838705033251	234.14381795376403	0.7106595685532804	3.7582133496227335	3.4478984467765197	4.734893793162118	4.911472457716856	5.297089074432624	4.811209462834862	4.884286837679655	4.804826795320986	4.942732415140253	5.737461403970511	3.839725811578976	3.796304938101858	3.325633754873224	3.0674841051743544	2.663893528257968	4.236671776804038	1.463408040136455	2.475794913412689	2.897867851244552	3.8855101877462097	2.5521930351512108	0.2510272131399729	1.9416686849973033	2.657803098231393	0.7251701891585058	-1.3046525655451158	1.0	4.7465693439199885	0.26719478988108614	0.17734118177854788	0.1801085028714955	0.3753555254688696	0.1683752450523872	0.0010287747882339006	0.0010287747882339047	-97434.02694587321	0.0	-4269.991821682114
12900000	-101862.32345261562	-4399.748228670719	-97462.57522394489	1.2496320317893579	2020.8325597490325	232.92267373429846	0.39199445574253156	3.1839241548200685	3.5356318614597155	3.6614415329069225	5.643499464295795	5.363173326186266	4.525617536406554	4.949619063371148	5.074585705403774	5.254754980162392	5.880904587562076	3.7162603670458334	3.905655951484237	3.363526581723771	3.0790917843888175	2.7480950525127	3.550968894059954	1.5109016762504752	2.158501827262049	3.2795350517391917	4.7213360331332455	2.399066045471221	0.544578996601353	2.3340736524474863	1.3894940200691004	0.4670012157902819	-0.9473311860529217	1.0	4.713238004728699	0.26962756755997536	0.17693567705898805	0.18368078292702988	0.3697559724540058	0.15434661882126616	0.0010399802458558182	0.0010399802458558205	-97462.57522394489	0.0	-4298.173593495664
12910000	-101893.51848042714	-4425.285500344076	-97468.23298008306	1.3205070735501758	2020.7616847072716	234.24766316263432	0.6788066832882018	2.7668433411750084	3.48808643778673	5.3542065328302115	4.724927948100456	6.224826835847156	4.970248453946484	5.189144068527811	4.58974156078799	5.635652302296306	6.230871947585803	3.798336391818194	3.9368001669032218	3.269086922854193	3.028060891173862	2.8217564081048345	4.05650846824447	1.3392954681330447	2.007907142271544	3.107193232402238	4.081864313695341	2.5075968253322	0.5796005054680745	2.188230179548154	2.7997152939222794	0.7200099718557742	-0.7088840382590429	1.0	4.797268437412234	0.26612546157555694	0.17789569850285206	0.1847104399258553	0.37126839999573474	0.16343021249579115	0.0010321625651680824	0.0010321625651680806	-97468.23298008306	0.0	-4315.895661431694
12920000	-101830.13925629524	-4393.70563445131	-97436.43362184393	1.333525910294399	2020.7486658705275	233.23194163266365	0.5139169236411189	2.6649129140539483	5.179024569024714	5.651607011392393	4.535561887909696	6.88250390621681	4.455059887541395	5.219375450420524	4.527625207663226	5.646577921395832	6.018471391907491	3.8167948526877282	3.6976099392331756	3.238542978613338	2.994345182221344	2.6285982041340312	4.658229469974669	1.244501834056073	2.0889948117932136	3.574722233149631	3.7186425405067736	2.7867418798475687	0.40336558474495965	2.165599532532222	2.378195949118945	0.5202650495694694	-0.9205757635129108	1.0	4.936542050052898	0.27029998528051147	0.17706974296930564	0.18234578184981232	0.37028448990036966	0.16941450827507934	0.0010394147377407745	0.0010394147377407723	-97436.43362184393	0.0	-4291.25421016986
12930000	-101823.1610220394	-4386.655110988769	-97436.50591105064	1.4056470688069724	2020.676544712015	232.0602343243905	0.3834378890049877	4.3314274453495685	5.2573907081834985	3.788033144084828	4.9083405577367225	6.3461303660727895	4.191695884859946	5.314346352860094	5.031314276828439	5.349941000265117	4.972445889956719	3.6896946204035337	3.8204727641422966	3.358508018196836	2.8201360270723415	2.682108112827507	4.283890935489942	1.2967352004131014	2.275284875855755	3.626130555170107	4.402326229589827	2.438943001598129	0.22337600044100564	2.1044755530381507	2.083516233518984	1.0732467961077758	-0.6128717941965114	1.0	4.707295249825268	0.27133166555941995	0.17834275978805902	0.17867019459222525	0.3716553800602948	0.17166016848026638	0.001036365156133773	0.0010363651561337726	-97436.50591105064	0.0	-4281.765622865542
12940000	-101780.94601878538	-4376.20103966133	-97404.74497912405	1.2351798010281436	2020.8470119797937	232.86157696608728	0.7652390929954169	2.978179582241449	3.805600892781132	3.87484102423365	5.772715486383697	5.0599454637290435	4.485147881174439	4.805128713416729	4.6515340475965745	4.922075943531277	5.791186726798005	4.034971129723062	3.777295147012229	3.4095619860573874	2.8088296122628713	2.6305428010436667	4.129900120160722	1.173725763363327	2.1654091794169674	3.38340967864544	3.2751580656427683	2.3669450203838798	0.27105110927193754	1.8340995005076393	1.7761607205746917	0.2525204533135074	-0.6342238134414412	1.0	4.851693064127157	0.265978000767383	0.1794689285689596	0.18294246434030284	0.37161060632335374	0.1708063890653325	0.0010457679379614017	0.0010457679379614006	-97404.74497912405	0.0	-4279.04530493791
12950000	-101792.18450070088	-4389.740522398131	-97402.44397830275	1.2726963696734002	2020.8094954111484	233.0611010156948	0.4398496257378685	4.989344216642984	4.634884635540792	6.003560406128493	4.526953563013134	7.239311880952161	4.295692742604696	5.08901164332842	5.331265696634695	4.854919590579135	5.7023412245804925	3.6866317062399574	3.6834171638028876	3.422148403686105	2.9972881242438247	2.8917288219496875	3.883375180979306	1.210429016730974	1.9951707132776249	3.741295349756943	4.587140007295826	2.271869113470046	0.5601553823698481	1.467057483032596	2.291012081955606	0.6627407162958536	-1.0784641868181406	1.0	4.765719358823793	0.2714539292469494	0.17587642646034152	0.1795288025645192	0.373140841728189	0.16923400243354478	0.0010358152478688342	0.0010358152478688344	-97402.44397830275	0.0	-4284.1938988934135
12960000	-101785.63592963973	-4386.966861982032	-97398.6690676577	1.3781957890570937	2020.7039959917647	233.76566970244284	0.47180150610423166	5.693363495701986	4.187552046799203	4.863687778668502	4.678998579338422	6.055362225810358	4.342223397622169	4.535869967415746	5.021608492257541	5.694873973089383	5.482853883223259	3.8734838162857126	3.7923464439915695	3.4460269923045006	3.0262721679542977	2.642782370459237	4.100559863035158	1.136539004053121	1.7442442033189396	3.9562300425306622	4.238734512533591	2.207074146828839	0.34480724369323634	1.6608820382407046	1.8351412328742303	0.42946242908572374	-1.0328500424166505	1.0	4.79587158376969	0.2691879700258141	0.17791111153035705	0.1821808223567747	0.3707200960870532	0.1804356437623837	0.0010238831871368006	0.0010238831871367995	-97398.6690676577	0.0	-4269.930833553515
12970000	-101775.57320514372	-4386.729523868128	-97388.8436812756	1.365414021716138	2020.7167777591058	233.4906422798527	0.38224086716228	4.666177273071712	3.801250636964117	4.106204148733033	4.496779792176433	5.642284578325766	5.008200186036175	4.371821035696445	4.890028593163387	5.265384857807944	5.444086379160156	3.885026465204475	3.7333982017262555	3.257797259743338	3.1133120568789936	2.61326918180081	4.568069517568193	1.1799530992710419	2.118862136620055	3.5768298596350228	4.878757660428482	2.3161686717870213	0.6421059256490592	2.0295490532603333	2.830314352806556	0.5108028737948069	-0.6072411907523325	1.0	4.7309735298710756	0.27346207441181636	0.1774081505183382	0.18253181720177317	0.3665979578680714	0.16842780623342613	0.0010253518029355107	0.001025351802935509	-97388.8436812756	0.0	-4271.385993322757
12980000	-101826.89963069705	-4398.147884468816	-97428.75174622824	1.3035545192294635	2020.7786372615924	232.95703142317308	0.35924011687472335	6.821881291103083	4.058227268991177	6.312991247364859	4.408794036622973	6.5691762512140155	5.020761577080021	4.774546616568757	5.121528843686708	5.020330921688182	4.5780501697741025	3.9263125283275615	3.5878437930390024	3.3469481133549803	3.44825804626768	2.4715802240930347	4.559954980965419	1.2881614413499278	1.9905204430334789	4.068774450963234	5.707446875536688	2.4684059264807905	0.5217117587644189	2.1128855751375144	1.8000774143064453	0.8777769944933336	-0.7360834704631816	1.0	4.536726247704272	0.2735559664910968	0.17923188283824418	0.17977478511121114	0.367437365559447	0.1704573631325672	0.0010246355981278089	0.0010246355981278104	-97428.75174622824	0.0	-4282.217844481882
12990000	-101860.83319760943	-4418.431732352664	-97442.40146525677	1.4042750517250224	2020.6779167290968	235.82869188517373	0.6118759335400963	2.3090977584383583	3.8593039323968465	5.556321467294029	3.9276265462334536	5.531572919440541	5.123535996321191	4.716568643609351	4.883163773765951	5.01114250507107	4.601391190478663	4.2517905376198994	3.814739124423131	3.406836222674411	3.4515925041044695	2.5442365826490216	4.507817195184485	1.1547403933320686	1.9832467182470115	4.255749748823317	3.353149764896875	2.4302330264203142	0.6062446141281941	1.78425401792698	1.4948097034499364	0.49114422316720413	-1.1109641931279306	1.0	4.66398681623466	0.2663621607422298	0.1771452558980302	0.18410673927680368	0.3723858440829355	0.15947724789761097	0.0010261044714776684	0.001026104471477669	-97442.40146525677	0.0	-4303.388746832535
13000000	-101815.8429874062	-4420.506974118513	-97395.33601328768	1.2150320150797247	2020.8671597657421	235.7076027436267	0.3420766202121985	2.501087611418595	5.08028626153678	4.563627267065138	4.53800911066131	5.447872072624724	4.778980911246132	5.374833377517132	5.173382864436104	5.335105506398325	4.718997668723066	4.293759204778873	3.744155051257735	3.4321772735296903	3.1995333770651637	2.7606288827765466	4.12552608501338	1.1581342014421327	1.999265680458158	3.1695930143265345	2.8125869640288577	2.6251587382466774	0.602787028223757	2.6050565222582813	1.6334810746547521	0.4287372874949333	-1.06827769834877	1.0	4.703039631660946	0.27202002838022127	0.17846239759705804	0.18366934781590882	0.36584822620681107	0.18335977391518254	0.0010250379541563166	0.0010250379541563153	-97395.33601328768	0.0	-4304.945794569734
13010000	-101820.60737151212	-4431.101371272904	-97389.50600023921	1.4046843073022488	2020.6775074735197	236.70498362043992	0.35939666141822957	2.284157487927229	4.537905184733041	4.669550968120155	4.817964463744742	6.9126772331207516	4.756950045218484	5.36456212883072	4.7480419981793185	5.294902330934931	4.928553252961487	4.113233653465532	3.706338292514118	3.3940753721464456	3.218527131752708	2.644167721200049	4.224426610677398	1.1899013948289268	2.0947460593106046	3.1899501170852926	2.8435910817277823	3.3378182331534547	0.5443981568073478	3.2957844973913937	1.5190892972091246	0.4657681546721269	-1.140206243178134	1.0	4.68279511653507	0.27043205428471123	0.17859917732230346	0.1810886914478639	0.36988007694512065	0.1759232575059728	0.0010102153753438069	0.0010102153753438069	-97389.50600023921	0.0	-4300.458935379915
13020000	-101807.8234021666	-4410.593274872107	-97397.23012729449	1.142307988087948	2020.939883792734	235.5975757259879	0.8397432123413939	3.1828846036206047	4.717399619030887	4.691520004227276	4.20038386720939	5.26834300962649	4.5036798683526476	5.240449839198809	5.080958140116361	5.671035896883815	4.885168434889526	4.149881903832381	3.4829941083158302	3.4955345891985194	3.0678468201597267	2.818549284474035	4.401240737191583	1.2681254137092233	1.740179199069139	3.0222857602732174	3.2855009241264277	3.4336202098365463	0.5599730114158505	2.0801332052006734	1.2639322688335164	0.734432856830245	-1.2817759083337041	1.0	4.9395767887317605	0.27724227020459946	0.17583766111955373	0.18351041003343727	0.36340965864240876	0.15506448838503398	0.0010170103517306952	0.0010170103517306984	-97397.23012729449	0.0	-4286.110380300576
13030000	-101843.12358645564	-4385.758127963809	-97457.36545849183	1.3165735726143306	2020.7656182082076	232.65558832954255	0.8289499787440986	3.7774832832587144	3.3080391941954477	4.534286268238887	5.6518814865676505	4.971927743456541	5.142521428346535	5.595033391816443	4.995585802178768	4.927446941784037	4.697326971735301	4.260833030281167	3.5289806817434815	3.630916362072	2.9375260268975554	2.722137420661125	4.988153165179782	1.1055780413923986	1.944471415645087	3.4594691006838683	2.5855406534650562	3.769463807412872	0.7072948162139553	2.0599932840824215	1.961459127642062	-0.08713116453850409	-1.302015930077822	1.0	4.821598363321666	0.27304631662252027	0.17646603075650177	0.18086255890745728	0.3696250937135199	0.17276844084585236	0.0010133637671025447	0.001013363767102544	-97457.36545849183	0.0	-4257.53792604116
13040000	-101837.95327079404	-4375.374907274667	-97462.57836351937	1.1501849373927355	2020.9320068434292	234.01307946829456	0.5882365143672532	3.0871652306165127	4.290185753496989	5.230535742145505	5.158642291181365	4.443471763493489	5.105610934568189	6.700925970118168	5.00563618257026	5.175225785391391	4.907584678751558	4.291305011808071	3.5312414318005874	3.4264840332366737	2.899577002107288	2.864452631720707	4.39717383465505	1.1086650955196713	2.24286961604081	3.46621534491079	2.3773073512361114	3.59186309018535	0.557362572756037	2.1381765488047573	2.2514670580875724	0.2785183367431588	-1.0325996357150584	1.0	4.732237948415791	0.2696403543375044	0.18038830599024952	0.1826258295429189	0.36734551012932654	0.1495646480128598	0.0010341118588570908	0.0010341118588570917	-97462.57836351937	0.0	-4268.003486330548
13050000	-101807.13779897688	-4407.552443378872	-97399.58535559801	1.2049426380698922	2020.877249142752	234.74033971013242	0.4762194908840913	3.711637278814203	3.0388446841173513	5.27628596571663	5.270930927291761	5.612519712525885	4.589549969224262	5.901120038716716	4.669432393917203	5.255470611182538	4.847164260100032	4.458290877977054	3.718330482231802	3.866767229001696	2.8594178318739067	3.024317031517035	3.9226422294293815	1.0599317001639663	1.8892532749407454	3.7047110845209534	2.561435961042596	3.171256155081182	0.6648127524647456	1.5779818739146272	2.4300245849251643	-0.1357022353805067	-0.9768417024387084	1.0	4.75432155222042	0.271389149125284	0.17652183171767535	0.18254370574774098	0.36954531340929897	0.16755291485880286	0.001019166560252245	0.0010191665602522434	-97399.58535559801	0.0	-4285.848300040036
13060000	-101890.9390367516	-4453.0721905194	-97437.86684623221	1.1569705165697304	2020.925221264252	236.07287142683836	0.9726482919074688	3.09820653481807	3.199071843532567	4.725202275966952	4.7445186490746165	6.130539813495916	4.677838327990028	4.993761208478522	5.377495147124319	4.843494360690239	4.691085879854429	4.796740473751276	3.765863483594874	3.8768888661468237	2.8347056895515674	3.0217419342962257	3.4495544545269023	1.1126312365899185	2.9928129773387218	3.4253726609667283	2.4809414668489747	3.465352818576396	0.6531298633093492	1.831178056754892	1.8145645020795718	-0.024405923692255874	-0.9371345797446596	1.0	4.829246806977539	0.27092799119918376	0.17819208812432105	0.18041993257272604	0.37045998810376857	0.17768614802453833	0.0010058420135012382	0.0010058420135012362	-97437.86684623221	0.0	-4316.732471205771
13070000	-101833.5328277312	-4404.114932194773	-97429.41789553642	1.2813780761313396	2020.8008137046904	238.30374753770582	0.37197366452115466	2.9575786446023686	3.0185432547222097	5.205780501514911	5.192066232683143	6.311190202986338	4.822738243164427	4.715434880692738	5.400408391854115	4.524783812295556	4.905722455514913	4.65828303915819	3.788350521859028	3.883999393753735	2.7825564012689714	2.7467195917293226	3.6288723129809144	0.9813562201289305	2.4927681211119856	3.114249625084785	2.107812001193869	2.510331357973905	0.6924251512954436	2.4706746275087745	2.008671939012679	0.6629389707754598	-0.8875588156150787	1.0	4.7607013383086185	0.27061471279169586	0.17822025560420246	0.18178127377747424	0.3693837578266269	0.17916294381440268	0.0010232645578389966	0.0010232645578389956	-97429.41789553642	0.0	-4286.719445562339
13080000	-101831.85277852417	-4437.97750978503	-97393.87526873914	1.1660922169960826	2020.9160995638258	238.60574008376068	0.6284759668119324	3.228155134446657	3.421527549781876	3.9221135945359746	5.364605869047015	6.2338971288173	4.6993555196360175	5.151120575976801	5.646961562842786	5.161124051971694	4.607671054406912	5.516964330790186	3.64152514304406	3.762958691823008	2.849210919972046	2.984527806916919	3.6045846906911176	1.0875210343088504	2.394893494472679	3.8118073694217434	3.216020362242409	2.5991069467636887	0.36994584885470594	2.352797399991937	1.5604754829011847	0.670007079095223	-0.6189119540832169	1.0	4.571978437976439	0.2690798421313082	0.17869667083872234	0.1830317896619226	0.36919169736804625	0.17220997858202278	0.0010171624419505068	0.0010171624419505097	-97393.87526873914	0.0	-4314.009873816634
13090000	-101828.88998958877	-4408.9100610225005	-97419.97992856627	1.1826735226905765	2020.8995182581314	236.76586789467302	0.5585646385991894	3.2964046470847803	3.8582783243043535	6.34645560757085	4.967013187614426	5.2276744547799545	5.451999919059315	4.5270944995750115	6.300916008553634	4.844429474739491	4.694519996274467	5.110441123205423	3.565905421246721	3.8414241832834297	2.92288483831861	2.9911400498558365	3.6287307268546254	1.0783342514949927	2.782165856293755	4.602037758109923	2.5699070304716325	2.5150279424448545	0.5778769062170128	1.5876220901926936	2.1441793384334202	0.368412897704965	-0.8913997537961678	1.0	4.9308513822327775	0.26872441814276404	0.17593607825776608	0.18514111883328735	0.37019838476618183	0.1757153008821978	0.0010224196874975416	0.0010224196874975375	-97419.97992856627	0.0	-4290.231380121813
13100000	-101897.47073748792	-4470.318005386383	-97427.15273210155	1.2070833636555711	2020.8751084171663	235.8854576562806	1.5850168471966002	2.134903464935295	3.753879736562467	4.687134163227437	5.151003406836024	4.779597788619361	4.794902915006698	5.149439743516947	5.020735948147094	4.620609204424411	4.556797052800712	4.878948616004931	3.452362486409678	4.064265830083029	2.71567360280381	2.820460262548933	3.222065310363832	1.1102754961283623	2.305160256392433	3.2056072830500235	2.5421685070136326	2.114711697904755	0.5714024613092967	1.7471699795978446	1.789185394595123	0.4118381823271425	-0.46097694192177874	1.0	4.478709100470153	0.2719313497310974	0.17870959554364538	0.18130531231856112	0.3680537424066953	0.1592035412089271	0.0010109967190312908	0.0010109967190312904	-97427.15273210155	0.0	-4339.106276292018
